,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
6090,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,0,1
8480,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
43233,White,Male,30,Private,11,Machine-op-inspct,<=50K,>50K,-0.2516311210710434,-0.3381661695846815,0,0,1
47008,White,Female,10,Unknown,7,Unknown,<=50K,<=50K,2.661111702749827,0.18829054844038912,2,0,0
14874,White,Male,40,State-gov,9,Tech-support,<=50K,<=50K,-0.37784231505160387,0.3152239171697121,1,0,0
17389,White,Female,60,Private,9,Sales,<=50K,<=50K,0.1946211115518642,-0.18789357079018612,0,0,0
3371,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
23992,White,Male,10,Private,8,Handlers-cleaners,<=50K,<=50K,0.5013518500687717,-0.9796464387092991,0,0,0
43316,White,Male,40,Private,9,Handlers-cleaners,<=50K,<=50K,-0.15760523714824,-0.4043441872238819,0,0,0
6089,White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.1514573147683574,-0.31287842032541796,0,0,1
30115,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
7938,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
45042,White,Female,60,Self-emp-inc,10,Sales,<=50K,>50K,0.11378344568600854,0.2989261309058566,1,0,1
27830,White,Male,60,Self-emp-not-inc,4,Other-service,<=50K,<=50K,0.24328213873845325,0.15629004988965492,0,0,0
22808,White,Male,40,Self-emp-not-inc,10,Machine-op-inspct,<=50K,<=50K,-0.21191406212112568,-0.0062611022092031905,0,0,0
48081,White,Female,50,Private,10,Exec-managerial,<=50K,>50K,-0.12940849452716505,0.034664211982997295,0,0,1
35796,Non-White,Male,30,Private,11,Machine-op-inspct,<=50K,<=50K,-0.19555654586029544,-0.4491197506364072,0,0,0
11200,White,Male,30,Self-emp-inc,12,Farming-fishing,<=50K,<=50K,-0.3541859966532658,0.4101862329761438,1,0,0
37730,White,Male,20,Private,9,Prof-specialty,<=50K,>50K,-0.21261360097059404,0.10979904885911003,1,0,1
40506,White,Male,20,Private,9,Adm-clerical,<=50K,<=50K,-0.026083412765282137,-0.5057946368014248,0,0,0
24694,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,0,1
17576,Non-White,Male,20,Federal-gov,10,Armed-Forces,<=50K,<=50K,-0.09117774873474976,-0.23154581875441504,0,0,0
40562,White,Male,30,Unknown,9,Unknown,<=50K,<=50K,1.8715694807257575,0.713983775068458,2,0,0
13518,White,Male,20,Private,10,Adm-clerical,<=50K,<=50K,0.012205086631448873,-0.4494171698752551,0,0,0
28277,White,Female,40,Local-gov,13,Protective-serv,<=50K,<=50K,-0.43369840311382996,0.7675000636745375,1,0,0
13415,White,Female,20,State-gov,10,Adm-clerical,<=50K,<=50K,0.005811301009945709,-0.0680772965912952,0,0,0
43397,White,Female,60,Self-emp-not-inc,14,Prof-specialty,<=50K,<=50K,-0.23935622503599843,1.2892274900339509,1,0,0
2200,Non-White,Female,30,Unknown,9,Unknown,<=50K,<=50K,2.041329389096236,0.5280169370640381,2,0,0
31591,White,Male,20,Private,13,Handlers-cleaners,<=50K,<=50K,-0.1414833258434398,-0.320694745224115,0,0,0
24719,White,Female,50,Private,9,Prof-specialty,<=50K,>50K,-0.22462347835936503,0.24827800707953365,1,0,1
12393,White,Female,40,Private,10,Sales,<=50K,<=50K,-0.05725117484003097,-0.22091594147907956,0,0,0
1720,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
60,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,0,1
17194,White,Male,80,Self-emp-not-inc,9,Exec-managerial,<=50K,<=50K,-0.1808809684347505,0.2917696783895092,1,0,0
41512,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
26846,White,Female,50,Private,14,Prof-specialty,<=50K,>50K,-0.4357611018644368,0.867610257754296,1,0,1
37250,White,Male,30,Local-gov,9,Transport-moving,<=50K,>50K,-0.2967907421441188,0.05262992289856897,0,0,1
38043,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
15250,White,Male,20,Private,6,Other-service,<=50K,<=50K,0.2318649767721386,-0.6880127173825511,0,0,0
24180,White,Male,20,Private,13,Adm-clerical,<=50K,<=50K,-0.16895587361640305,-0.18305290308016317,0,0,0
12646,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,0,1
12494,White,Female,20,Local-gov,10,Adm-clerical,<=50K,<=50K,0.024422461326832873,-0.10667163826625163,0,0,0
38934,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
11148,White,Male,30,Self-emp-not-inc,11,Craft-repair,<=50K,<=50K,-0.36878373697537675,0.11898991519189386,1,0,0
40261,White,Female,60,State-gov,4,Other-service,<=50K,<=50K,0.29734510046971835,0.2310126050574001,0,0,0
33660,White,Female,40,Private,13,Adm-clerical,<=50K,>50K,-0.21426491261259356,-0.018973868311362604,0,0,1
4548,White,Male,40,Private,11,Adm-clerical,<=50K,>50K,-0.27150511592776005,-0.11426860918509378,0,0,1
8096,White,Female,10,Private,7,Other-service,<=50K,<=50K,0.7059334179982525,-1.0247039465420669,0,0,0
38148,White,Female,60,Private,10,Adm-clerical,<=50K,<=50K,0.2570568334238845,-0.1959382974913915,0,0,0
31313,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
28049,Non-White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,0.02532313320158069,-0.7193017600248081,0,0,0
27165,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,0,1
14403,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,0,1
48281,White,Female,20,Private,13,Adm-clerical,<=50K,<=50K,-0.055270540456672464,-0.2580661600328573,0,0,0
44191,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
22432,White,Female,20,Private,9,Exec-managerial,<=50K,<=50K,-0.0420017833753945,-0.23520547011629012,0,0,0
6005,White,Female,20,Local-gov,13,Prof-specialty,<=50K,<=50K,-0.34326868712633096,0.7752863141893751,1,0,0
11217,White,Male,20,Private,11,Sales,<=50K,<=50K,-0.13665796624712823,-0.28893870727921356,0,0,0
32690,Non-White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.08209105682323489,-0.1720333107482816,0,0,1
3233,Non-White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.027534228815068836,-0.6099643009657237,0,0,0
984,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
47424,White,Female,10,Unknown,10,Unknown,<=50K,<=50K,2.4750411585278256,0.3958659213948134,2,0,0
39338,White,Male,30,Private,11,Other-service,<=50K,<=50K,-0.17003613503237355,-0.34657698401916187,0,0,0
35513,White,Male,30,State-gov,14,Prof-specialty,<=50K,<=50K,-0.678282691312219,1.3032327032640911,1,0,0
31338,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
14346,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
4890,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,0,1
19087,White,Female,40,Private,9,Sales,<=50K,<=50K,-0.09553967423676198,-0.2772934084052492,0,0,0
21139,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,0,1
8773,Non-White,Male,40,Private,10,Adm-clerical,<=50K,>50K,-0.09071471031372424,-0.3212784592054861,0,0,1
3863,White,Female,30,Private,12,Exec-managerial,<=50K,>50K,-0.22310443847946201,0.03745299708233854,0,0,1
9906,White,Male,30,Private,7,Machine-op-inspct,<=50K,<=50K,0.059155253554245536,-0.6417978115077724,0,0,0
2151,White,Female,30,Private,9,Sales,<=50K,<=50K,-0.07099765013616026,-0.39863742663317925,0,0,0
24899,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
39012,White,Male,50,Local-gov,9,Exec-managerial,<=50K,>50K,-0.3828502855479732,0.4710587905712196,1,0,1
9459,White,Male,60,Private,9,Protective-serv,<=50K,<=50K,-0.012882531169466884,0.19141263595933541,1,0,0
20373,White,Male,30,Private,13,Craft-repair,<=50K,>50K,-0.3647721194671726,-0.017319405097895476,0,0,1
37143,White,Female,50,Private,10,Adm-clerical,<=50K,<=50K,0.00019520924267788151,-0.3109382116548315,0,0,0
42010,White,Female,10,Private,10,Exec-managerial,<=50K,<=50K,0.31333221321162363,-0.3605617933436759,0,0,0
35789,White,Female,40,Private,9,Adm-clerical,<=50K,<=50K,-0.07139245176147266,-0.3417156020326242,0,0,0
14266,White,Female,60,Federal-gov,10,Adm-clerical,<=50K,<=50K,0.17976007770124555,0.022760408050947093,0,0,0
27764,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
48244,White,Female,20,Private,13,Prof-specialty,<=50K,<=50K,-0.24180072866198438,0.3575275256276774,1,0,0
30519,White,Female,20,Self-emp-not-inc,11,Other-service,<=50K,<=50K,0.017644798829908073,-0.232721196349206,0,0,0
9341,White,Female,30,Self-emp-not-inc,9,Adm-clerical,<=50K,<=50K,-0.10730717501363923,-0.15644230214433957,0,0,0
19544,White,Female,70,Private,6,Other-service,<=50K,<=50K,0.6840433677508249,-0.2578750896624751,0,0,0
31193,White,Male,30,Private,13,Craft-repair,<=50K,>50K,-0.3647721194671726,-0.017319405097895476,0,0,1
14677,Non-White,Male,20,Private,10,Craft-repair,<=50K,<=50K,0.006915764046746699,-0.5123855264382777,0,0,0
700,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
33299,White,Male,20,Local-gov,9,Other-service,<=50K,<=50K,-0.05062441443484401,-0.199000204845865,0,0,0
43469,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,0,1
19151,White,Male,20,Private,3,Craft-repair,<=50K,<=50K,-0.023638001714845532,-0.47997858113230485,0,0,0
33966,White,Female,40,Unknown,3,Unknown,<=50K,<=50K,2.024522098630773,0.7381453675241108,2,0,0
33666,White,Female,30,Federal-gov,13,Exec-managerial,<=50K,<=50K,-0.3966233480044738,0.42398324264087467,1,0,0
43431,White,Male,40,Self-emp-not-inc,10,Prof-specialty,<=50K,>50K,-0.39377622108255245,0.7118861256229891,1,0,1
33125,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
32418,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,0,1
48779,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,0,1
18306,White,Female,30,Private,12,Exec-managerial,<=50K,>50K,-0.22310443847946201,0.03745299708233854,0,0,1
32614,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,0,1
10979,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
15192,White,Female,40,Private,9,Other-service,<=50K,<=50K,0.005534505033312039,-0.45267995863876215,0,0,0
16135,White,Male,30,Private,12,Craft-repair,<=50K,>50K,-0.26854996566479983,-0.18515094511409302,0,0,1
1538,White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,-0.008561928264139934,-0.4066821533343847,0,0,0
26235,White,Female,40,Private,13,Adm-clerical,<=50K,>50K,-0.21426491261259356,-0.018973868311362604,0,0,1
40500,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
12932,White,Female,20,Private,7,Adm-clerical,<=50K,<=50K,0.31196096401318063,-0.7320057997823736,0,0,0
31557,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
3945,White,Male,30,Private,11,Prof-specialty,<=50K,>50K,-0.4334932800324702,0.37998105824751083,1,0,1
12762,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,0,1
30553,Non-White,Female,40,Private,9,Other-service,<=50K,<=50K,0.061609080244060005,-0.5636335396904879,0,0,0
34238,White,Male,50,Self-emp-not-inc,9,Transport-moving,<=50K,>50K,-0.24702239352572275,0.037232394132639214,0,0,1
17390,White,Female,30,Private,9,Handlers-cleaners,<=50K,<=50K,-0.019377879887907703,-0.6007014624045062,0,0,0
28596,Non-White,Female,10,Private,6,Sales,<=50K,<=50K,0.6175962030628303,-0.8803267953070133,0,0,0
7982,Non-White,Male,40,Private,3,Craft-repair,<=50K,>50K,-0.12655779866001865,-0.3518398704625358,0,0,1
24997,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
16686,Non-White,Female,40,Local-gov,10,Other-service,<=50K,<=50K,-0.0015703788235555648,-0.08949728420262058,0,0,0
30902,White,Male,20,Private,9,Other-service,<=50K,<=50K,0.050843544029502565,-0.6167589934075627,0,0,0
29351,White,Male,30,Self-emp-not-inc,4,Farming-fishing,<=50K,<=50K,-0.1271373432656854,0.26939071846186646,1,0,0
20457,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,0,1
20925,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
41024,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
6242,White,Female,20,Private,9,Adm-clerical,<=50K,<=50K,0.08760192039444845,-0.5808078937541189,0,0,0
24866,White,Male,30,Federal-gov,12,Protective-serv,<=50K,<=50K,-0.4024483556288785,0.3542776793637448,1,0,0
30687,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
43795,Non-White,Male,10,Private,7,Other-service,<=50K,<=50K,0.6483226600492699,-1.0606442706410986,0,0,0
42561,Non-White,Male,30,Private,6,Other-service,<=50K,<=50K,0.1534872039275672,-0.6812180249407122,0,0,0
29116,White,Male,30,Unknown,15,Unknown,<=50K,>50K,1.6538359307238417,1.5175149980326639,2,0,1
43590,Non-White,Female,10,Unknown,7,Unknown,<=50K,<=50K,2.717186277960575,0.07733696738866339,2,0,0
43199,White,Male,30,State-gov,14,Prof-specialty,<=50K,<=50K,-0.678282691312219,1.3032327032640911,1,0,0
5583,White,Female,20,Private,7,Farming-fishing,<=50K,<=50K,0.2840872004918512,-0.5191256319733067,0,0,0
40752,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
13091,White,Male,20,Unknown,9,Unknown,<=50K,<=50K,2.0060218287810767,0.5962355015748934,2,0,0
12121,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,0,1
21161,White,Male,50,Self-emp-not-inc,10,Farming-fishing,<=50K,>50K,-0.20182063479115045,0.28357253122314424,1,0,1
30941,White,Male,20,Self-emp-not-inc,9,Exec-managerial,<=50K,<=50K,-0.2161438638878934,0.1464251049526188,1,0,0
17982,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
36076,White,Male,20,Private,11,Craft-repair,<=50K,<=50K,-0.17387464156728905,-0.3053756764178855,0,0,0
34367,Non-White,Female,20,Private,13,Adm-clerical,<=50K,<=50K,0.0008040347540755283,-0.3690197410845831,0,0,0
28762,White,Female,20,Private,9,Adm-clerical,<=50K,<=50K,0.08760192039444845,-0.5808078937541189,0,0,0
10502,White,Male,30,Private,10,Tech-support,<=50K,<=50K,-0.1949326727730374,-0.20609576436870256,0,0,0
7078,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,0,1
37113,White,Male,50,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.23638259314184132,0.07873709011528283,0,0,1
30574,White,Male,30,Private,10,Adm-clerical,<=50K,<=50K,-0.12224726142387049,-0.3316688963816905,0,0,0
46013,White,Male,50,Private,9,Handlers-cleaners,<=50K,>50K,-0.12430607554082046,-0.4299442637722588,0,0,1
37947,White,Male,20,Private,9,Adm-clerical,<=50K,<=50K,-0.026083412765282137,-0.5057946368014248,0,0,0
11469,White,Female,20,Private,10,Prof-specialty,<=50K,<=50K,-0.06063976841413245,0.09116325883258548,0,0,0
3179,White,Female,20,Private,13,Exec-managerial,<=50K,<=50K,-0.1848742442265154,0.08753626360497148,0,0,0
16966,White,Male,50,Local-gov,10,Farming-fishing,<=50K,<=50K,-0.24283184590272872,0.3947140016686272,1,0,0
10110,White,Male,30,Local-gov,13,Prof-specialty,<=50K,<=50K,-0.5914063683413809,0.968047844635634,1,0,0
7149,White,Male,50,Self-emp-not-inc,9,Farming-fishing,<=50K,<=50K,-0.24010913418788146,0.2271950642969746,1,0,0
36176,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,0,1
37026,White,Female,20,Private,10,Sales,<=50K,<=50K,0.10174319731589013,-0.46000823320057427,0,0,0
44284,White,Female,20,Private,12,Adm-clerical,<=50K,<=50K,0.040951613345700306,-0.42589770004905486,0,0,0
15245,White,Female,40,Private,10,Tech-support,<=50K,<=50K,-0.10578936371390858,-0.15976500309346664,0,0,0
21395,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
4084,White,Male,30,Private,12,Prof-specialty,<=50K,<=50K,-0.39371625607466154,0.3824575160577387,1,0,0
1071,White,Male,30,Private,7,Craft-repair,<=50K,<=50K,0.0024593850026805347,-0.4912590448474118,0,0,0
9253,White,Male,20,Private,7,Craft-repair,<=50K,<=50K,0.13691173305799992,-0.6090073183409763,0,0,0
3061,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
44769,White,Male,50,Private,7,Machine-op-inspct,<=50K,<=50K,0.06791239106106335,-0.5460538698282191,0,0,0
47262,White,Female,50,Private,11,Prof-specialty,<=50K,<=50K,-0.3110508093659218,0.40071174297436984,1,0,0
36356,White,Male,30,Private,4,Other-service,<=50K,<=50K,0.03812012440319706,-0.36107112406955305,0,0,0
24146,Non-White,Male,40,Unknown,9,Unknown,<=50K,<=50K,1.9031020318359038,0.7243742122446624,2,0,0
36626,White,Male,20,Private,5,Machine-op-inspct,<=50K,<=50K,0.09907521252735337,-0.6370087568699214,0,0,0
5699,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,0,1
42898,Non-White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.027534228815068836,-0.6099643009657237,0,0,0
17530,White,Male,20,Self-emp-not-inc,10,Transport-moving,<=50K,<=50K,-0.08303868358049017,-0.11988235411430902,0,0,0
20082,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
35155,Non-White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.16379023256962602,-0.3547384284869243,0,0,1
17082,White,Male,50,Unknown,14,Unknown,<=50K,>50K,1.6691889947275036,1.4290599674227737,2,0,1
7096,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,0,1
14128,Non-White,Female,30,Private,12,Sales,<=50K,<=50K,-0.06157338197416042,-0.35468081397984097,0,0,0
6702,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
16024,White,Male,50,Self-emp-not-inc,6,Exec-managerial,<=50K,>50K,-0.1608176416937589,0.28866359615074827,1,0,1
47952,White,Male,30,Private,10,Handlers-cleaners,<=50K,<=50K,-0.09477471365090726,-0.46931073852564237,0,0,0
10238,White,Female,20,Private,15,Prof-specialty,<=50K,>50K,-0.3166618178127792,0.8383170148706216,1,0,1
8575,White,Male,50,Private,9,Handlers-cleaners,<=50K,>50K,-0.12430607554082046,-0.4299442637722588,0,0,1
5969,White,Female,30,Federal-gov,10,Tech-support,<=50K,<=50K,-0.15854409533594585,-0.06241031577905817,0,0,0
585,White,Male,20,Private,10,Protective-serv,<=50K,<=50K,-0.10576044540544098,-0.0807020264510528,0,0,0
34068,White,Female,40,Private,3,Priv-house-serv,<=50K,<=50K,0.17057058813155554,-0.5598486637807414,0,0,0
41440,White,Male,40,Private,11,Craft-repair,<=50K,>50K,-0.3328690137232102,-0.06628338469639074,0,0,1
5518,White,Female,20,Private,9,Sales,<=50K,<=50K,0.06345469791915911,-0.5163857001267439,0,0,0
40350,White,Male,30,Private,7,Craft-repair,<=50K,<=50K,0.0024593850026805347,-0.4912590448474118,0,0,0
34206,White,Male,20,State-gov,10,Exec-managerial,<=50K,>50K,-0.2374777359196278,0.35253838399922777,1,0,1
34997,Non-White,Female,40,Private,13,Machine-op-inspct,<=50K,<=50K,-0.16285836664573075,-0.23248099153474588,0,0,0
45294,White,Female,30,Private,6,Other-service,<=50K,<=50K,0.21109796187654978,-0.6452777008416807,0,0,0
42605,White,Male,40,Private,11,Sales,<=50K,>50K,-0.29565233840304933,-0.04984641555771878,0,0,1
15871,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
10122,White,Male,20,Private,11,Adm-clerical,<=50K,<=50K,-0.1125107437718389,-0.35336090090658856,0,0,0
41663,White,Female,10,Private,10,Sales,<=50K,<=50K,0.4187886945061773,-0.6417420233541297,0,0,0
14090,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,0,1
36351,Non-White,Female,30,Private,11,Other-service,<=50K,<=50K,-0.0002762266618950258,-0.5325438220235817,0,0,0
37046,White,Male,30,Local-gov,9,Protective-serv,<=50K,>50K,-0.37996925132183795,0.3984275686780399,1,0,1
28614,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
6908,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,0,1
7699,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,0,1
13088,White,Female,50,Private,10,Protective-serv,<=50K,<=50K,-0.11777032279421197,0.057776931769370814,0,0,0
21953,White,Female,40,Private,13,Tech-support,<=50K,>50K,-0.2869503239617605,0.10659926370162533,1,0,1
47401,White,Male,50,Private,9,Prof-specialty,<=50K,>50K,-0.3383088115190956,0.32329126403222785,1,0,1
28896,White,Female,40,State-gov,14,Exec-managerial,<=50K,<=50K,-0.532212897817621,1.079572202516621,1,0,0
48367,White,Female,20,State-gov,14,Exec-managerial,<=50K,>50K,-0.3732185256617,0.8404799107951264,1,0,1
9164,White,Female,40,Private,10,Other-service,<=50K,<=50K,0.04382300443004305,-0.3963024917125925,0,0,0
46102,White,Female,40,Private,14,Prof-specialty,<=50K,>50K,-0.4690602634718563,0.8932103343026729,1,0,1
37314,White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.007537057387563722,-0.5519707120469127,0,0,0
28427,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
10705,White,Male,60,Private,9,Farming-fishing,<=50K,<=50K,0.07720923734609351,0.035577660344199874,0,0,0
23807,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
44779,Non-White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1336712389543404,-0.48020946830331324,0,0,1
4098,Non-White,Male,20,Private,13,Exec-managerial,<=50K,<=50K,-0.242485002175498,0.051595939505939936,0,0,0
27940,White,Male,40,Private,14,Machine-op-inspct,<=50K,<=50K,-0.4008834376701602,0.25007636342317485,1,0,0
29305,White,Male,70,Unknown,10,Unknown,<=50K,>50K,2.3828033859967634,1.1577638531738332,2,0,1
10468,White,Male,30,Private,10,Sales,<=50K,<=50K,-0.14639448389915982,-0.2672467027543155,0,0,0
21730,White,Female,20,Private,9,Adm-clerical,<=50K,<=50K,0.08760192039444845,-0.5808078937541189,0,0,0
12058,White,Male,30,Self-emp-not-inc,9,Craft-repair,<=50K,<=50K,-0.28235640596881995,-0.03344382070294232,0,0,0
4485,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
11747,White,Male,40,Private,6,Craft-repair,<=50K,<=50K,-0.06542024997401738,-0.2899708445662153,0,0,0
4001,White,Male,50,Private,9,Other-service,<=50K,<=50K,-0.07485166651899901,-0.40326677823444484,0,0,0
34985,White,Female,60,Unknown,9,Unknown,<=50K,<=50K,2.2508735755735123,0.849714373958757,2,0,0
32816,White,Female,30,Private,13,Adm-clerical,<=50K,<=50K,-0.18972288851199184,-0.14031788653929272,0,0,0
23548,White,Female,30,Private,16,Prof-specialty,<=50K,>50K,-0.49652756890307653,0.9736539397552827,1,0,1
47978,White,Female,40,Private,13,Exec-managerial,<=50K,>50K,-0.3438686163824365,0.3266285553264662,1,0,1
44423,White,Male,60,Private,7,Transport-moving,<=50K,<=50K,0.2946550216269844,-0.3055829158483902,0,0,0
4938,Non-White,Male,30,Private,10,Exec-managerial,<=50K,>50K,-0.19577638998296545,-0.09702005379558742,0,0,1
38350,White,Male,30,State-gov,9,Other-service,<=50K,<=50K,-0.2036879228070505,-0.04265758967734391,0,0,0
16974,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,0,1
1204,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
285,White,Female,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.037771981608626805,-0.38789167727811213,0,0,1
48730,White,Male,70,Private,5,Other-service,<=50K,<=50K,0.5191632563849788,-0.14026868663163164,0,0,0
24252,White,Female,50,Private,9,Priv-house-serv,<=50K,<=50K,0.1400604408930883,-0.5632795715095351,0,0,0
2856,Non-White,Female,40,Private,7,Transport-moving,<=50K,<=50K,0.17425414420883675,-0.5809495914678732,0,0,0
25623,White,Female,20,Private,10,Handlers-cleaners,<=50K,<=50K,0.1533629675641427,-0.6620722689719012,0,0,0
29193,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
41235,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
3473,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
45709,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,0,1
20990,Non-White,Female,40,Private,2,Other-service,<=50K,<=50K,0.14779326890935388,-0.6419688592354807,0,0,0
2005,White,Male,20,Private,15,Prof-specialty,<=50K,>50K,-0.43034715097250975,0.9133302718233158,1,0,1
